Age,Annual Salary (USD),Device Used
36.0,34503.0,Mobile
42.0,168528.0,Desktop
67.0,25175.0,Desktop
22.0,171002.0,Desktop
51.0,149377.0,Mobile
56.0,142412.0,Mobile
27.0,54537.0,Tablet
64.0,125681.0,Tablet
24.0,48136.0,Mobile
54.0,173634.0,Tablet
64.0,191025.0,Tablet
69.0,90624.0,Desktop
69.0,197771.0,Mobile
32.0,165266.0,Tablet
59.0,95312.0,Mobile
41.0,113415.0,Mobile
43.0,100992.0,Mobile
43.0,199421.0,Mobile
63.0,98117.0,Desktop
43.0,76241.0,Tablet
27.0,143923.0,Desktop
34.0,50629.0,Desktop
31.0,191323.0,Desktop
19.0,28895.0,Desktop
65.0,145370.0,Desktop
30.0,110344.0,Tablet
44.0,73918.0,Mobile
26.0,158864.0,Mobile
24.0,78406.0,Mobile
65.0,30430.0,Mobile
27.0,54130.0,Desktop
26.0,188572.0,Tablet
39.0,143752.0,Tablet
40.0,84120.0,Tablet
24.0,76397.0,Desktop
65.0,136212.0,Desktop
26.0,69455.0,Desktop
44.0,66078.0,Tablet
41.0,46088.0,Mobile
46.0,155669.0,Mobile
34.0,17013.0,Mobile
37.0,98640.0,Desktop
24.0,108979.0,Desktop
60.0,159537.0,Mobile
57.0,130184.0,Mobile
24.0,173559.0,Tablet
45.0,144045.0,Tablet
36.0,18219.0,Tablet
37.0,154149.0,Mobile
61.0,148782.0,Desktop
56.0,172250.0,Desktop
57.0,61994.0,Tablet
24.0,126181.0,Desktop
23.0,159036.0,Desktop
42.0,43288.0,Desktop
58.0,45714.0,Desktop
30.0,18602.0,Mobile
56.0,103024.0,Tablet
57.0,19096.0,Mobile
39.0,115638.0,Mobile
66.0,86652.0,Mobile
34.0,44610.0,Tablet
65.0,81815.0,Mobile
39.0,118253.0,Mobile
51.0,80585.0,Tablet
25.0,53419.0,Desktop
66.0,144213.0,Desktop
62.0,57734.0,Mobile
35.0,136898.0,Mobile
41.0,133276.0,Mobile
59.0,152611.0,Mobile
19.0,36754.0,Mobile
19.0,19223.0,Tablet
44.0,173392.0,Desktop
31.0,64339.0,Desktop
65.0,151374.0,Desktop
56.0,126169.0,Desktop
29.0,109151.0,Mobile
49.0,36241.0,Mobile
45.0,48434.0,Desktop
45.0,56892.0,Mobile
63.0,45798.0,Tablet
42.0,151210.0,Tablet
21.0,129141.0,Desktop
43.0,117156.0,Tablet
53.0,194973.0,Desktop
67.0,28533.0,Mobile
20.0,123672.0,Desktop
18.0,179457.0,Tablet
34.0,126354.0,Mobile
24.0,112509.0,Mobile
65.0,64944.0,Tablet
22.0,73594.0,Tablet
36.0,156586.0,Mobile
56.0,166689.0,Mobile
63.0,147422.0,Desktop
51.0,107942.0,Mobile
52.0,62318.0,Tablet
66.0,99195.0,Desktop
33.0,103170.0,Tablet
57.0,197430.0,Desktop
67.0,90805.0,Tablet
64.0,73465.0,Desktop
56.0,15608.0,Desktop
44.0,130471.0,Mobile
58.0,194722.0,Desktop
55.0,185906.0,Desktop
67.0,146239.0,Tablet
67.0,194410.0,Mobile
42.0,134467.0,Desktop
43.0,145885.0,Desktop
31.0,185615.0,Tablet
31.0,149328.0,Desktop
31.0,148551.0,Mobile
42.0,104511.0,Desktop
53.0,56939.0,Tablet
21.0,173082.0,Desktop
64.0,116120.0,Mobile
32.0,23982.0,Desktop
49.0,126333.0,Desktop
35.0,65626.0,Mobile
31.0,72277.0,Tablet
18.0,117305.0,Desktop
59.0,91176.0,Mobile
37.0,125170.0,Desktop
27.0,141260.0,Desktop
27.0,40702.0,Tablet
41.0,76541.0,Mobile
51.0,119330.0,Mobile
45.0,167206.0,Mobile
44.0,26353.0,Tablet
57.0,120610.0,Desktop
18.0,161310.0,Desktop
50.0,77766.0,Desktop
21.0,122247.0,Mobile
24.0,61596.0,Tablet
26.0,160494.0,Tablet
33.0,122354.0,Mobile
22.0,133548.0,Mobile
51.0,175710.0,Desktop
40.0,194062.0,Tablet
60.0,85264.0,Desktop
67.0,79756.0,Desktop
42.0,77553.0,Desktop
68.0,39029.0,Desktop
30.0,197923.0,Desktop
41.0,33384.0,Tablet
28.0,176161.0,Mobile
69.0,102926.0,Desktop
68.0,179079.0,Mobile
34.0,78182.0,Desktop
54.0,183531.0,Tablet
30.0,17015.0,Desktop
44.0,97082.0,Mobile
37.0,68901.0,Tablet
50.0,146102.0,Tablet
59.0,152673.0,Desktop
49.0,170461.0,Desktop
25.0,189170.0,Tablet
46.0,198050.0,Tablet
57.0,133307.0,Mobile
36.0,101985.0,Tablet
23.0,32231.0,Desktop
61.0,64943.0,Desktop
56.0,170348.0,Tablet
65.0,130196.0,Tablet
58.0,136767.0,Desktop
38.0,109952.0,Mobile
39.0,191867.0,Desktop
59.0,29294.0,Tablet
27.0,77996.0,Mobile
27.0,137463.0,Desktop
69.0,155276.0,Mobile
46.0,116374.0,Tablet
33.0,97994.0,Mobile
18.0,168424.0,Mobile
34.0,130156.0,Mobile
47.0,197139.0,Desktop
43.0,169685.0,Desktop
63.0,169776.0,Mobile
36.0,97655.0,Tablet
38.0,23133.0,Mobile
34.0,96573.0,Tablet
63.0,58816.0,Mobile
57.0,35861.0,Mobile
38.0,162551.0,Tablet
58.0,89639.0,Tablet
57.0,175530.0,Desktop
62.0,92034.0,Desktop
66.0,166892.0,Tablet
36.0,190036.0,Tablet
24.0,169471.0,Tablet
34.0,169830.0,Mobile
18.0,134743.0,Desktop
54.0,22658.0,Desktop
23.0,144622.0,Mobile
43.0,95801.0,Tablet
19.0,166137.0,Tablet
49.0,198033.0,Mobile
65.0,62467.0,Tablet
22.0,113041.0,Mobile
54.0,157483.0,Mobile
48.0,124109.0,Desktop
29.0,178769.0,Mobile
52.0,161234.0,Mobile
47.0,168582.0,Desktop
65.0,72848.0,Tablet
23.0,192997.0,Tablet
32.0,86664.0,Mobile
32.0,41841.0,Mobile
33.0,53746.0,Desktop
37.0,100980.0,Mobile
30.0,34180.0,Mobile
61.0,20444.0,Desktop
59.0,118235.0,Desktop
63.0,84344.0,Desktop
48.0,89216.0,Mobile
51.0,61487.0,Mobile
46.0,169399.0,Mobile
20.0,172906.0,Desktop
26.0,40826.0,Mobile
28.0,86654.0,Mobile
28.0,119017.0,Tablet
42.0,109072.0,Tablet
39.0,29707.0,Tablet
59.0,135919.0,Mobile
63.0,171047.0,Tablet
26.0,27596.0,Tablet
37.0,199279.0,Tablet
38.0,182939.0,Mobile
27.0,134980.0,Tablet
39.0,106679.0,Tablet
46.0,18817.0,Tablet
26.0,41849.0,Mobile
22.0,87018.0,Desktop
57.0,70353.0,Tablet
28.0,168356.0,Desktop
18.0,116627.0,Tablet
59.0,66755.0,Mobile
18.0,26691.0,Tablet
56.0,16565.0,Desktop
63.0,56878.0,Desktop
22.0,96386.0,Mobile
66.0,196539.0,Mobile
39.0,79556.0,Mobile
43.0,150191.0,Tablet
23.0,193938.0,Tablet
49.0,98574.0,Mobile
65.0,133146.0,Desktop
28.0,80777.0,Tablet
27.0,150404.0,Tablet
64.0,181909.0,Mobile
56.0,187325.0,Mobile
51.0,63475.0,Tablet
48.0,159470.0,Desktop
29.0,183145.0,Mobile
68.0,40363.0,Tablet
61.0,131320.0,Tablet
33.0,67225.0,Mobile
55.0,199294.0,Tablet
20.0,164732.0,Tablet
19.0,126001.0,Desktop
69.0,128409.0,Mobile
22.0,77402.0,Tablet
28.0,158817.0,Tablet
42.0,115905.0,Desktop
52.0,74604.0,Desktop
52.0,156095.0,Tablet
39.0,171033.0,Tablet
54.0,110643.0,Tablet
39.0,71834.0,Desktop
28.0,64679.0,Tablet
49.0,49179.0,Desktop
52.0,35581.0,Tablet
48.0,97309.0,Tablet
62.0,89953.0,Mobile
25.0,166094.0,Mobile
37.0,84328.0,Mobile
59.0,163296.0,Desktop
51.0,122873.0,Mobile
21.0,135400.0,Mobile
35.0,110987.0,Tablet
68.0,15234.0,Desktop
21.0,195337.0,Desktop
37.0,95853.0,Desktop
26.0,18138.0,Mobile
33.0,97728.0,Desktop
43.0,20159.0,Tablet
55.0,195634.0,Desktop
42.0,131006.0,Mobile
21.0,118988.0,Mobile
58.0,134591.0,Tablet
62.0,139467.0,Mobile
58.0,15066.0,Mobile
55.0,197477.0,Desktop
36.0,72684.0,Mobile
31.0,23187.0,Mobile
38.0,168409.0,Mobile
32.0,158241.0,Desktop
20.0,61131.0,Tablet
54.0,130643.0,Tablet
67.0,69785.0,Desktop
63.0,180850.0,Tablet
33.0,128841.0,Tablet
31.0,180728.0,Mobile
26.0,137961.0,Tablet
64.0,98107.0,Tablet
24.0,15002.0,Mobile
31.0,42765.0,Desktop
23.0,198951.0,Mobile
38.0,146835.0,Desktop
32.0,194594.0,Tablet
69.0,170913.0,Tablet
25.0,25921.0,Desktop
51.0,195948.0,Tablet
57.0,34224.0,Tablet
18.0,102266.0,Mobile
49.0,102301.0,Tablet
66.0,41989.0,Mobile
68.0,93590.0,Mobile
22.0,17475.0,Mobile
47.0,119353.0,Mobile
39.0,131979.0,Mobile
37.0,91620.0,Tablet
33.0,167490.0,Tablet
24.0,134086.0,Tablet
24.0,150537.0,Tablet
67.0,85482.0,Desktop
67.0,156586.0,Desktop
19.0,56006.0,Desktop
64.0,140044.0,Tablet
31.0,149733.0,Tablet
48.0,85463.0,Desktop
67.0,124162.0,Desktop
58.0,21179.0,Desktop
31.0,148526.0,Tablet
22.0,100407.0,Mobile
28.0,51828.0,Mobile
57.0,168260.0,Desktop
22.0,128051.0,Mobile
46.0,78975.0,Mobile
28.0,190795.0,Mobile
22.0,56738.0,Desktop
66.0,197014.0,Desktop
49.0,28119.0,Desktop
53.0,38872.0,Mobile
32.0,61152.0,Mobile
36.0,104656.0,Tablet
39.0,49369.0,Tablet
51.0,44315.0,Tablet
34.0,18843.0,Desktop
29.0,63512.0,Desktop
42.0,18675.0,Desktop
34.0,92585.0,Mobile
27.0,48773.0,Tablet
45.0,75044.0,Desktop
35.0,15231.0,Desktop
68.0,26845.0,Desktop
35.0,37960.0,Desktop
62.0,199810.0,Tablet
49.0,164589.0,Desktop
31.0,174484.0,Tablet
33.0,98610.0,Tablet
67.0,163679.0,Desktop
35.0,118274.0,Tablet
33.0,164659.0,Tablet
34.0,193932.0,Tablet
24.0,24089.0,Tablet
29.0,62635.0,Tablet
51.0,153954.0,Tablet
27.0,172517.0,Desktop
22.0,121647.0,Tablet
38.0,177892.0,Tablet
20.0,65503.0,Tablet
36.0,162627.0,Desktop
62.0,20524.0,Mobile
61.0,167313.0,Mobile
52.0,37201.0,Tablet
23.0,34817.0,Tablet
31.0,182039.0,Tablet
21.0,156162.0,Desktop
62.0,178338.0,Tablet
68.0,32743.0,Mobile
35.0,138572.0,Desktop
46.0,120736.0,Tablet
52.0,192909.0,Desktop
69.0,31483.0,Tablet
55.0,127179.0,Desktop
33.0,34826.0,Tablet
37.0,198273.0,Tablet
41.0,28196.0,Desktop
52.0,41496.0,Desktop
61.0,130274.0,Desktop
68.0,26159.0,Mobile
36.0,42780.0,Tablet
21.0,129943.0,Desktop
50.0,98920.0,Desktop
19.0,144427.0,Tablet
30.0,50775.0,Desktop
62.0,160038.0,Desktop
47.0,112333.0,Desktop
51.0,68654.0,Desktop
47.0,159768.0,Mobile
68.0,168646.0,Desktop
41.0,60170.0,Desktop
65.0,52880.0,Desktop
61.0,134589.0,Tablet
50.0,66329.0,Mobile
58.0,82116.0,Tablet
66.0,116530.0,Tablet
27.0,150662.0,Mobile
35.0,162537.0,Tablet
36.0,199074.0,Desktop
24.0,137189.0,Tablet
36.0,20301.0,Tablet
41.0,196679.0,Desktop
32.0,171845.0,Desktop
58.0,181952.0,Tablet
59.0,104482.0,Mobile
40.0,39491.0,Desktop
69.0,139191.0,Tablet
69.0,180944.0,Mobile
21.0,131741.0,Tablet
55.0,32328.0,Tablet
21.0,105005.0,Mobile
22.0,23770.0,Desktop
58.0,155178.0,Tablet
61.0,105273.0,Mobile
40.0,137152.0,Tablet
57.0,69888.0,Tablet
54.0,146846.0,Desktop
28.0,80592.0,Desktop
28.0,169127.0,Tablet
30.0,120530.0,Desktop
31.0,47648.0,Tablet
25.0,145809.0,Desktop
42.0,199268.0,Tablet
35.0,15545.0,Mobile
68.0,67132.0,Mobile
61.0,52674.0,Desktop
61.0,76486.0,Mobile
35.0,57373.0,Desktop
27.0,160573.0,Tablet
24.0,107527.0,Tablet
67.0,135186.0,Desktop
61.0,18388.0,Mobile
31.0,198427.0,Tablet
32.0,65564.0,Tablet
33.0,91357.0,Desktop
19.0,81107.0,Tablet
47.0,164196.0,Mobile
47.0,63877.0,Mobile
35.0,97267.0,Mobile
48.0,163300.0,Desktop
61.0,34049.0,Desktop
65.0,150664.0,Tablet
30.0,111766.0,Desktop
37.0,198814.0,Desktop
66.0,25691.0,Tablet
67.0,72886.0,Mobile
52.0,185453.0,Desktop
40.0,58860.0,Tablet
59.0,78791.0,Desktop
50.0,142273.0,Mobile
55.0,65521.0,Mobile
52.0,154549.0,Desktop
68.0,154124.0,Mobile
53.0,83595.0,Mobile
37.0,43797.0,Desktop
20.0,113354.0,Desktop
25.0,184378.0,Desktop
57.0,30410.0,Desktop
49.0,183406.0,Tablet
46.0,75780.0,Tablet
24.0,26495.0,Tablet
19.0,153929.0,Tablet
38.0,58677.0,Mobile
23.0,153898.0,Desktop
45.0,28791.0,Desktop
65.0,196553.0,Mobile
59.0,198122.0,Mobile
53.0,41965.0,Desktop
49.0,97443.0,Mobile
62.0,105766.0,Tablet
59.0,117905.0,Desktop
63.0,142374.0,Desktop
26.0,132877.0,Mobile
28.0,99028.0,Tablet
40.0,123434.0,Mobile
67.0,199263.0,Tablet
28.0,182922.0,Desktop
66.0,37840.0,Tablet
19.0,43638.0,Mobile
20.0,138144.0,Mobile
28.0,83870.0,Tablet
67.0,81247.0,Mobile
52.0,89640.0,Mobile
32.0,110887.0,Desktop
60.0,188766.0,Mobile
28.0,78826.0,Mobile
48.0,113635.0,Mobile
45.0,137847.0,Tablet
45.0,129094.0,Mobile
49.0,84370.0,Tablet
42.0,138031.0,Desktop
37.0,195017.0,Desktop
45.0,144149.0,Tablet
42.0,186050.0,Desktop
28.0,39996.0,Desktop
36.0,88269.0,Desktop
45.0,179092.0,Mobile
18.0,155262.0,Mobile
22.0,34939.0,Desktop
27.0,23484.0,Mobile
59.0,72512.0,Desktop
63.0,173429.0,Desktop
51.0,137495.0,Mobile
53.0,195260.0,Mobile
19.0,37406.0,Mobile
35.0,199615.0,Mobile
30.0,170360.0,Tablet
68.0,22793.0,Tablet
22.0,21677.0,Desktop
37.0,70869.0,Mobile
19.0,106034.0,Desktop
28.0,139700.0,Tablet
47.0,71335.0,Tablet
49.0,159340.0,Desktop
49.0,25634.0,Tablet
67.0,21420.0,Mobile
55.0,199968.0,Desktop
45.0,84914.0,Desktop
27.0,81534.0,Desktop
39.0,19302.0,Mobile
34.0,153902.0,Tablet
39.0,128202.0,Desktop
60.0,33908.0,Tablet
36.0,178970.0,Tablet
34.0,60191.0,Mobile
41.0,189249.0,Tablet
53.0,198240.0,Tablet
49.0,183134.0,Tablet
63.0,186975.0,Desktop
69.0,169671.0,Desktop
53.0,39373.0,Mobile
45.0,157076.0,Desktop
31.0,188549.0,Tablet
53.0,133886.0,Tablet
23.0,64157.0,Tablet
26.0,72355.0,Mobile
38.0,17150.0,Desktop
29.0,38226.0,Mobile
47.0,94680.0,Mobile
48.0,101442.0,Mobile
57.0,76528.0,Desktop
21.0,46435.0,Tablet
48.0,174066.0,Tablet
44.0,69102.0,Mobile
42.0,67434.0,Mobile
22.0,153964.0,Desktop
23.0,166060.0,Mobile
22.0,108708.0,Tablet
68.0,54907.0,Desktop
44.0,30479.0,Desktop
25.0,128792.0,Desktop
26.0,25802.0,Mobile
32.0,124885.0,Tablet
53.0,22774.0,Tablet
58.0,31625.0,Desktop
24.0,109111.0,Desktop
49.0,188411.0,Desktop
25.0,121332.0,Desktop
64.0,28749.0,Desktop
68.0,61521.0,Tablet
32.0,90732.0,Tablet
54.0,111663.0,Desktop
36.0,104398.0,Mobile
56.0,130758.0,Tablet
23.0,69069.0,Desktop
36.0,45591.0,Tablet
45.0,125280.0,Tablet
34.0,103563.0,Desktop
59.0,74132.0,Desktop
36.0,117591.0,Tablet
48.0,160456.0,Tablet
28.0,54005.0,Tablet
32.0,101946.0,Tablet
27.0,41348.0,Mobile
60.0,51573.0,Desktop
40.0,148286.0,Desktop
20.0,145541.0,Tablet
20.0,45973.0,Tablet
35.0,137809.0,Mobile
42.0,39632.0,Tablet
60.0,70301.0,Tablet
37.0,31621.0,Mobile
46.0,15732.0,Tablet
39.0,145271.0,Mobile
67.0,193765.0,Tablet
32.0,37547.0,Mobile
56.0,116128.0,Desktop
27.0,142117.0,Desktop
38.0,70671.0,Desktop
69.0,148526.0,Desktop
46.0,175559.0,Desktop
49.0,176761.0,Tablet
27.0,168679.0,Tablet
30.0,191337.0,Tablet
64.0,130455.0,Desktop
40.0,157647.0,Desktop
67.0,185023.0,Tablet
40.0,67576.0,Mobile
48.0,130401.0,Mobile
21.0,31469.0,Tablet
69.0,65730.0,Mobile
66.0,115320.0,Desktop
20.0,26678.0,Tablet
38.0,75771.0,Desktop
19.0,60699.0,Mobile
21.0,122767.0,Desktop
18.0,30002.0,Mobile
32.0,43389.0,Desktop
50.0,143538.0,Desktop
23.0,62971.0,Desktop
24.0,44421.0,Tablet
36.0,103238.0,Tablet
61.0,153043.0,Desktop
18.0,34235.0,Tablet
56.0,117460.0,Desktop
36.0,198465.0,Tablet
62.0,146846.0,Desktop
43.0,66613.0,Desktop
61.0,22985.0,Mobile
29.0,154379.0,Mobile
39.0,45119.0,Mobile
30.0,71808.0,Mobile
45.0,98269.0,Tablet
31.0,197969.0,Mobile
39.0,75587.0,Mobile
47.0,192350.0,Tablet
61.0,34231.0,Desktop
37.0,121318.0,Tablet
61.0,45028.0,Mobile
44.0,119265.0,Mobile
55.0,46143.0,Desktop
59.0,192464.0,Mobile
69.0,191650.0,Tablet
58.0,38975.0,Desktop
51.0,73983.0,Mobile
56.0,173593.0,Desktop
58.0,156685.0,Mobile
61.0,165513.0,Mobile
54.0,73311.0,Tablet
18.0,70088.0,Desktop
32.0,109650.0,Desktop
49.0,104125.0,Desktop
25.0,91559.0,Desktop
50.0,89747.0,Tablet
35.0,178578.0,Desktop
62.0,82542.0,Desktop
46.0,123058.0,Tablet
49.0,155105.0,Mobile
50.0,49971.0,Tablet
22.0,161136.0,Mobile
35.0,79705.0,Desktop
65.0,138692.0,Desktop
27.0,112440.0,Desktop
53.0,70935.0,Tablet
50.0,76105.0,Desktop
40.0,123205.0,Mobile
57.0,118970.0,Desktop
22.0,38790.0,Mobile
51.0,188096.0,Tablet
41.0,60241.0,Mobile
34.0,33892.0,Mobile
48.0,180558.0,Mobile
24.0,176156.0,Tablet
34.0,26524.0,Tablet
45.0,17593.0,Mobile
55.0,131160.0,Mobile
39.0,179538.0,Tablet
32.0,70602.0,Tablet
54.0,147297.0,Mobile
32.0,93716.0,Tablet
67.0,77060.0,Desktop
67.0,115508.0,Desktop
42.0,133014.0,Desktop
38.0,156720.0,Mobile
55.0,151020.0,Mobile
19.0,177768.0,Mobile
44.0,35186.0,Desktop
66.0,108846.0,Mobile
49.0,60926.0,Tablet
38.0,163994.0,Desktop
21.0,73912.0,Desktop
61.0,75614.0,Desktop
36.0,123560.0,Tablet
19.0,177640.0,Mobile
43.0,153050.0,Tablet
51.0,27098.0,Mobile
31.0,48313.0,Mobile
32.0,78239.0,Desktop
37.0,56143.0,Desktop
51.0,64989.0,Mobile
53.0,131580.0,Mobile
36.0,160312.0,Tablet
26.0,32841.0,Desktop
24.0,91998.0,Desktop
47.0,34184.0,Desktop
30.0,182143.0,Tablet
44.0,143367.0,Tablet
61.0,172101.0,Desktop
52.0,125131.0,Mobile
30.0,169742.0,Tablet
32.0,22489.0,Tablet
63.0,30767.0,Tablet
26.0,82247.0,Desktop
62.0,171428.0,Mobile
40.0,38871.0,Mobile
53.0,136233.0,Tablet
57.0,126219.0,Desktop
20.0,63164.0,Mobile
51.0,199373.0,Desktop
36.0,84919.0,Desktop
45.0,153523.0,Desktop
40.0,133357.0,Desktop
57.0,188100.0,Mobile
66.0,70242.0,Mobile
62.0,78529.0,Mobile
24.0,51256.0,Tablet
58.0,149284.0,Tablet
29.0,81452.0,Desktop
31.0,171218.0,Mobile
63.0,173447.0,Tablet
32.0,66246.0,Desktop
20.0,157502.0,Mobile
32.0,110853.0,Mobile
68.0,93295.0,Desktop
41.0,184882.0,Tablet
69.0,187652.0,Desktop
63.0,175420.0,Desktop
25.0,105882.0,Tablet
22.0,54499.0,Mobile
68.0,176798.0,Mobile
21.0,134481.0,Tablet
31.0,18698.0,Mobile
33.0,47969.0,Mobile
37.0,150309.0,Tablet
41.0,96870.0,Desktop
23.0,34553.0,Mobile
48.0,146064.0,Tablet
23.0,17864.0,Desktop
52.0,54128.0,Desktop
32.0,30326.0,Mobile
46.0,151484.0,Tablet
20.0,24349.0,Tablet
28.0,66461.0,Tablet
20.0,179216.0,Tablet
45.0,88933.0,Desktop
27.0,161444.0,Desktop
67.0,77586.0,Desktop
50.0,123553.0,Mobile
65.0,182503.0,Desktop
33.0,139514.0,Desktop
27.0,78182.0,Tablet
50.0,37678.0,Tablet
53.0,179900.0,Tablet
20.0,36947.0,Mobile
22.0,85660.0,Desktop
29.0,56849.0,Desktop
61.0,110457.0,Mobile
30.0,165651.0,Mobile
41.0,125994.0,Desktop
61.0,177730.0,Desktop
49.0,114114.0,Tablet
33.0,24250.0,Mobile
49.0,176235.0,Desktop
62.0,173194.0,Tablet
54.0,150470.0,Mobile
53.0,174308.0,Tablet
38.0,199401.0,Desktop
64.0,146729.0,Desktop
29.0,70488.0,Mobile
68.0,113356.0,Desktop
38.0,191472.0,Desktop
68.0,163564.0,Mobile
38.0,48754.0,Desktop
60.0,72199.0,Mobile
23.0,134424.0,Mobile
26.0,88938.0,Desktop
18.0,134647.0,Tablet
29.0,114079.0,Desktop
31.0,24106.0,Mobile
23.0,104359.0,Mobile
18.0,179345.0,Mobile
39.0,172505.0,Tablet
51.0,189269.0,Desktop
28.0,129261.0,Mobile
20.0,157177.0,Tablet
59.0,99921.0,Mobile
23.0,177813.0,Desktop
23.0,129452.0,Mobile
37.0,195484.0,Mobile
38.0,73053.0,Desktop
19.0,148023.0,Desktop
43.0,148442.0,Desktop
48.0,119457.0,Tablet
43.0,63068.0,Tablet
49.0,56047.0,Desktop
27.0,168939.0,Desktop
40.0,65224.0,Tablet
23.0,141487.0,Tablet
40.0,133609.0,Tablet
45.0,70094.0,Desktop
66.0,25502.0,Mobile
47.0,64130.0,Tablet
31.0,182117.0,Tablet
54.0,84505.0,Mobile
49.0,124213.0,Tablet
66.0,41234.0,Desktop
51.0,189099.0,Mobile
58.0,25807.0,Mobile
61.0,190049.0,Mobile
68.0,115491.0,Tablet
39.0,24788.0,Mobile
48.0,125022.0,Desktop
24.0,125875.0,Desktop
58.0,162821.0,Mobile
38.0,58491.0,Desktop
33.0,137882.0,Mobile
37.0,34435.0,Desktop
60.0,179623.0,Tablet
61.0,120442.0,Tablet
64.0,153231.0,Mobile
67.0,118789.0,Desktop
36.0,139939.0,Mobile
65.0,191201.0,Desktop
49.0,64389.0,Mobile
32.0,92611.0,Tablet
22.0,141059.0,Tablet
28.0,57945.0,Mobile
32.0,129188.0,Tablet
46.0,127873.0,Desktop
67.0,147534.0,Mobile
62.0,78220.0,Tablet
21.0,80344.0,Desktop
66.0,24413.0,Mobile
53.0,164122.0,Desktop
65.0,157700.0,Desktop
40.0,54064.0,Tablet
32.0,49424.0,Desktop
63.0,48899.0,Tablet
61.0,139851.0,Tablet
20.0,46247.0,Mobile
49.0,80591.0,Mobile
27.0,34907.0,Mobile
57.0,170015.0,Mobile
55.0,165118.0,Desktop
39.0,147605.0,Desktop
31.0,32046.0,Desktop
34.0,193475.0,Desktop
38.0,67175.0,Desktop
68.0,140557.0,Tablet
65.0,119271.0,Mobile
32.0,146069.0,Mobile
32.0,77742.0,Tablet
18.0,170363.0,Tablet
41.0,93052.0,Mobile
29.0,185449.0,Desktop
27.0,148076.0,Tablet
63.0,190801.0,Desktop
59.0,85970.0,Mobile
59.0,52014.0,Mobile
69.0,116700.0,Desktop
48.0,120874.0,Desktop
28.0,138682.0,Mobile
33.0,56312.0,Desktop
26.0,66126.0,Desktop
64.0,73477.0,Desktop
31.0,19561.0,Mobile
36.0,179903.0,Tablet
48.0,145387.0,Tablet
26.0,81931.0,Tablet
53.0,196754.0,Mobile
56.0,146124.0,Mobile
43.0,34535.0,Mobile
25.0,78838.0,Tablet
41.0,50554.0,Tablet
25.0,29675.0,Mobile
36.0,48912.0,Tablet
64.0,17112.0,Tablet
65.0,159823.0,Tablet
47.0,48063.0,Tablet
39.0,173637.0,Desktop
26.0,127844.0,Desktop
61.0,118046.0,Mobile
65.0,65732.0,Desktop
21.0,112557.0,Mobile
54.0,87755.0,Mobile
25.0,145788.0,Mobile
18.0,120315.0,Mobile
45.0,83163.0,Mobile
23.0,183645.0,Mobile
64.0,162437.0,Mobile
53.0,76506.0,Mobile
28.0,104538.0,Mobile
22.0,23701.0,Tablet
67.0,154007.0,Tablet
41.0,197115.0,Tablet
64.0,32845.0,Tablet
35.0,87456.0,Desktop
37.0,49738.0,Mobile
45.0,16551.0,Mobile
30.0,100771.0,Desktop
22.0,162557.0,Mobile
47.0,55851.0,Desktop
18.0,171381.0,Desktop
39.0,124588.0,Desktop
35.0,173082.0,Tablet
63.0,113395.0,Desktop
22.0,163612.0,Mobile
48.0,19934.0,Tablet
23.0,89232.0,Desktop
44.0,87404.0,Desktop
42.0,58155.0,Tablet
46.0,24125.0,Mobile
45.0,130571.0,Mobile
33.0,175057.0,Tablet
29.0,34088.0,Mobile
37.0,166774.0,Tablet
35.0,78840.0,Desktop
51.0,142391.0,Tablet
40.0,164565.0,Mobile
62.0,177399.0,Mobile
44.0,175367.0,Tablet
66.0,41999.0,Desktop
34.0,58606.0,Desktop
65.0,191532.0,Tablet
38.0,146032.0,Tablet
67.0,153144.0,Desktop
57.0,31773.0,Mobile
48.0,131336.0,Desktop
20.0,56725.0,Mobile
34.0,154611.0,Tablet
67.0,125069.0,Desktop
43.0,155609.0,Mobile
40.0,178359.0,Desktop
23.0,194263.0,Desktop
45.0,194353.0,Desktop
25.0,173212.0,Tablet
62.0,96290.0,Desktop
25.0,125030.0,Tablet
36.0,119368.0,Tablet
55.0,115541.0,Mobile
46.0,39780.0,Desktop
40.0,62873.0,Tablet
64.0,92912.0,Mobile
49.0,104835.0,Desktop
27.0,173650.0,Desktop
44.0,124938.0,Desktop
66.0,31715.0,Tablet
18.0,42544.0,Desktop
56.0,60763.0,Mobile
46.0,186433.0,Tablet
62.0,192606.0,Tablet
20.0,113725.0,Tablet
68.0,146047.0,Tablet
64.0,66935.0,Mobile
54.0,167746.0,Mobile
48.0,140637.0,Desktop
28.0,113552.0,Tablet
39.0,185164.0,Desktop
35.0,157810.0,Tablet
52.0,112044.0,Mobile
23.0,59435.0,Mobile
20.0,190890.0,Mobile
22.0,157496.0,Mobile
26.0,140175.0,Desktop
45.0,138579.0,Tablet
36.0,174739.0,Mobile
45.0,108939.0,Desktop
44.0,69384.0,Desktop
30.0,68013.0,Desktop
55.0,120010.0,Tablet
60.0,24559.0,Mobile
38.0,88850.0,Desktop
44.0,191446.0,Tablet
63.0,112757.0,Mobile
23.0,119692.0,Mobile
55.0,23735.0,Desktop
66.0,86112.0,Desktop
28.0,197424.0,Tablet
64.0,66855.0,Tablet
58.0,88742.0,Mobile
34.0,106578.0,Desktop
56.0,138124.0,Mobile
24.0,132302.0,Mobile
47.0,73242.0,Mobile
